"Status","Address","ML_Number","Address - City","Listing Date","DOM","Address - ZIP","Listing Price","Orig List Price","Bedrooms","Bathrooms","Square Footage","Year Built","Price_Per_Square_Foot","Lot Size - Sq Ft","Marketing Remarks","IDX","Publish to Internet","Listing Agent Name","Listing Agent Phone 1","Agent Email Address","Listing Office Name","Association","Street Full Address","Address - Street Number","Address - Street Name","Address - Street Suffix","Address - State","Area","District","Selling_Price_Per_Sqft","SP%LP","Status Date","Type","Construction","Zoning"
"A","1338 Noe St, San Francisco, CA 94131","506499","San Francisco","09/01/20","29","94131","1995000.00","2150000.00","2","2.50","1755","1910","1136.75","2226","Back on the market through no fault of the home! Gorgeous Two lvl, 2BDR/2.5BA Noe Valley home w peek a boo downtown views and a 93 WalkScore! HUGE bedrooms allow for extra flexibility (office/guest). Great entertaining flow - living and dining spaces flow together with newly refinished rich wood floors and a gorgeous wood burning fireplace, plus peek-a-boo downtown views from the bay windows. Gorgeous dining space for large family gatherings! Expansive, eat-in, KIT w saltillo tile floors, granite countertops, stainless appliances, ample work and storage spaces, and a breakfast nook w built in seating. The KIT opens to a sunny, gorgeous tiled terrace and an upper sun deck with downtown views. A sleek powder room completes the main level. Upstairs 2 huge bedroom suites, both w en suite, tiled, full BAs. One suite offers a terrace space w downtown vus. Huge garage! Walk to Church St and 24th St villages, several MUNI lines, and tech shuttles. Mins to 101/280. 2BDR Noe home at condo price!","Y","1","Jessica Branson","415-341-7177","jessica@jessicabranson.com","Compass","MLS","1338 Noe St, San Francisco, CA 94131","1338","Noe","St","CA","5030","5","","","09/22/20","2STR","",""
"A","3001 Castro St, San Francisco, CA 94131","504738","San Francisco","07/29/20","28","94131","2095000.00","2195000.00","4","3","2670","1927","784.64","2657","Steps to Glen Park's village of shops, cafes and restaurants, this fully detached, light filled, 4BDR/3BA home on a corner lot has it all! Spacious, bright LR lined with windows, hillside vus, and a w/b fireplace. Renovated pro KIT w granite countertops, stainless appliances, freshly painted cabinets and two ovens. The KIT flows to a b'ful breakfast area lined w windows, and opens w French doors to the sun drenched deck and garden space. Spacious formal DR is perfect for entertaining. 3BDRs/2BAs on the same level - a coveted floor plan. The large, principal BDR offers ample closet space, and a full, tiled ensuite bath. The 2 additional, spacious, bright BDRs are connected by a full tiled BA. Downstairs w its own entrance: a sumptuous fam rm w built in bookshelves, a home office, and a 4th BDR and 3rd BA. Garage w ample storage. 90 WalkScore! Six minute walk to BART. Close to tech shuttles and MUNI. Mins to 101/280. So much home and so much value in an amazing location! Come see!","Y","1","Jessica Branson","415-341-7177","jessica@jessicabranson.com","Compass","MLS","3001 Castro St, San Francisco, CA 94131","3001","Castro","St","CA","5010","5","","","09/23/20","DETC,2STR","",""
"A","323 Country Club Dr, San Francisco, CA 94132","506555","San Francisco","09/20/20","30","94132","1688000.00","1688000.00","3","3","1431","1953","1179.59","3280","Recently remodeled home in Lakeshore District. This property is legally approved by City of SF planning department as 2 Units. All works done with permits. Upper level: 3 beds, 3 full baths, recessed lights throughout, gorgeous hardwood floors, wood burning fireplace, skylights inside premises that provide lots of natural lights, enclosed formal dining area that can be use as another bedroom or office. Updated kitchen w/ new stainless steel appliances, granite countertops, floor tiles. Lower level: In-Law apartment designed for 2 bedrooms, 1 bath and kitchen, not completed yet. Will be SOLD AS-IS. Separate entry by the side of the property. Enjoy outdoors w/ this ready BBQ pit on the serene backyard, w/ mature plants around. Newly painted interior and exterior. New electrical system, 2 separate gas/electric meter, 2 tankless water heater.  2 car side by side garage. Roof is about 3 years old. Close to Ocean Beach, Lake Merced, SF State, SF Zoo. Within proximity of top rated schools.","Y","0","Orhan Tolu","415-213-1600 x222","orhantolu@c21realestate.com","Century 21 Realty Alliance Fine Homes and Estates","MLS","323 Country Club Dr, San Francisco, CA 94132","323","Country Club","Dr","CA","3010","3","","","09/21/20","DETC","","RH1D"
"A","327 Vienna St, San Francisco, CA 94112","506565","San Francisco","09/21/20","12","94112","1495000.00","1495000.00","5","4","2450","","610.20","2495","Welcome home to this lovely Edwardian home located in the heart of San Francisco's desirable Excelsior District! If you need lots of living space, then this is the house for you as it boasts a total of five bedrooms & four bathrooms on three levels. The main level offers a very appealing flexible floor plan that includes an updated kitchen with stainless steel appliances & hood, a comfortable workspace off the main hallway, two full bedrooms including one with sliding door access to the back deck and landscaped yard, and two full bathrooms. You will be hard-pressed to find a larger master suite than the one on this home's upper level which includes exceptional views to the west of Twin Peaks & Sutro Tower and lots of storage space. The lower level, which features a separate entrance, offers two full bedrooms, one full bathroom and garage access.","Y","1","Bruce Lyon","415-229-1339","brucetri@coldwellbanker.com","Coldwell Banker Realty","MLS","327 Vienna St, San Francisco, CA 94112","327","Vienna","St","CA","10030","10","","","10/09/20","3STR","",""
"A","5 Green Valley Ct, Danville, CA 94526","506378","Danville","09/18/20","30","94526","1599000.00","1599000.00","4","3","2265","1958","705.96","13504","Most desirable location with serene setting tucked away at the end of a quiet court this thoughtfully expanded & beautifully renovated home offers it all! Idyllic location, walking distance to all three levels of award winning schools, this Four Bedroom, Three Bathroom spacious home boasts Two Master Suites, cheerful & bright living areas, gleaming hardwoods, plantation shutters, Chef's kitchen, slab granite, stainless steel appliances, custom cabinetry. Private upstairs Master Suite features luxurious spa-like bathroom, jetted tub, walk-in shower, fireplace, vaulted ceilings, large closet & home office nook. Downstairs Master Suite + two additional bedrooms with hall bathroom all generously sized. Huge backyard oasis on large flat lot is a recreational paradise with custom sparkling pool & spa, outdoor kitchen, recent custom patio, lush landscaping, side yard with gated entry, room for ADU or additional Airstream/Boat parking & owned pool solar.  NO HOA! Turn Key & Move-in Ready!","Y","1","Steven L Minchen","415-690-0352","sell@minchenteam.com","Compass","MLS","5 Green Valley Ct, Danville, CA 94526","5","Green Valley","Ct","CA","18050","18","","","09/21/20","DETC,2STR","",""
"A","428 15th Ave, San Francisco, CA 94118","506566","San Francisco","08/20/20","30","94118","995000.00","995000.00","1","1","625","1900","1592.00","2645","Well-located development opportunity in San Francisco's Inner Richmond. This 2,645 square foot lot currently has a 625 square foot cottage. Zoning should allow for development of multiple units. This prime location is attractive to both homeowners and tenants. The lot generates $420/month of income from parking tenants. A new owner can vacate these spaces at their discretion.  Interested parties should verify development possibilities to their own satisfaction prior to making any offer. The new owner will be required to provide an easement to the landlocked parcel at the rear of the lot - 5033-5035 Geary Blvd.","Y","1","Adam D Filly","415-516-9843","adam@adamfilly.com","Compass","MLS","428 15th Ave, San Francisco, CA 94118","428","15th","Ave","CA","1010","1","","","09/21/20","","WDFR","RH2"
"A","4861 Knightswood Way, Granite Bay, CA 95746-6457","506585","Granite Bay","09/13/20","37","95746","690000.00","700000.00","3","3","2828","1995","243.99","7700","Desirable Ashley Woods gated community; you will find it to be private & quiet. 2 Story-2,828sf home offers an elegant flowing floor plan w/lots of natural light. 1st floor: Formal living/Dining w/elevated ceilings, expansive chef size kitchen w/island/pantry, spacious family room w/fireplace. Den/guest w/built-in. Laundry room w/sink/cabinets. 2nd floor; Master suite & bath w/walk-in closet, dual vanities, shower enclosure & soaking tub, 2 bedrooms plus large loft open space w/built-in bookcase - this space is perfect for home office/studying/exercising. Beautifully landscaped backyard w/artificial grass & low maintenance shrubs. Meticulously cared for home is in a perfect location within walking distance of highly sought after Eureka Union Schools. Nearby shopping/dining/golf/Racquet Club/Medical Care/Folsom Lake. Roseville Utilities.  Perfect home for quality of life & the outdoors.","Y","1","Adele Galus","916-203-8898","Adele@callamgrealty.com","AMG Executive Realty","SACM","4861 Knightswood Way, Granite Bay, CA 95746-6457","4861","Knightswood","Way","CA","47010","47","","","09/14/20","DETC,2STR","WDFR","RH1D"
"A","224 Sea Cliff Ave, San Francisco, CA 94121-1028","506612","San Francisco","09/09/20","23","94121","17500000.00","17500000.00","6","7","","1926","0.00","8150","ALL CLEANED UP! If you think you've seen this property before, you haven't! 224 Sea Cliff Avenue presents a beautiful blank canvas ready for renovation, offering HUGE potential and a rare opportunity to own one of the few oceanfront homes in this coveted neighborhood.  Sweeping views of GGB, Marin Headlands & Pacific Ocean from all levels AND access to a wonderful beach via a private staircase.  Elevator to all four levels.   Bring your architects and contractors to create your masterpiece!  All showings to be COVID-compliant per SFAR guidelines.","Y","1","Mark A Levinson","415-215-6750","mark@markallanlevinson.com","Compass","MLS","224 Sea Cliff Ave, San Francisco, CA 94121-1028","224","Sea Cliff","Ave","CA","1060","1","","","09/28/20","DETC,4STR,FIXR","",""
"A","72 Mill St, San Francisco, CA 94134","506607","San Francisco","09/21/20","0","94134","1349000.00","1349000.00","4","3","2150","1982","627.44","2500","Currently in the process of remodeling. Will have new and refinished flooring, remodeled kitchen and bathrooms, as well as updated/new appliances.","Y","1","Darius Branner","408-446-7882","darius.branner@rogainfinity.com","Realty One Group Infinity","MLSL","72 Mill St, San Francisco, CA 94134","72","Mill","St","CA","10050","10","","","10/21/20","","","RH1"
"A","63 Longview Dr, Daly City, CA 94015","505851","Daly City","09/21/20","30","94015","1199000.00","1199000.00","5","2","1683","1960","712.42","3960","Gorgeous ocean views from this remodeled five bedroom two bath Westlake Doelger detached home.  Open living room with wood burning fireplace and dining room with recessed lights, newly refinished hardwood floors and new front double pane windows to enjoy the views and the ocean breeze. Renovated bathrooms with modern tiling, lighting, deep soaking Duravit tub and jetted walk in tub and shower. Top floor offers three bedroom two baths and the lower floor feature two additional rooms with new sheetrock, hardwood flooring, lighting and double pane windows. Newer furnace, water heater, 1 car parking and spacious back yard  on a large 3960 sqft lot.  Park across the street, walking distance to trail, short five minutes drive to the beach, Ranch 99, Pacifica's Fairmont Shopping Center which includes Safeway, Starbucks, Rite Aid and the town's shops and restaurants.","Y","1","Janice Lee","415-832-9151","JaniceFLee@gmail.com","Coldwell Banker Realty","MLS","63 Longview Dr, Daly City, CA 94015","63","Longview","Dr","CA","11090","11","","","09/21/20","DETC,2STR","",""
"A","190 Sea Cliff Ave, San Francisco, CA 94121","502501","San Francisco","07/09/20","22","94121","25000000.00","25000000.00","4","6.50","10725","1913","2331.00","10898","Show-stopping 4BD, 6.5BA marvel loaded with one-of-a-kind amenities and spectacular GGB views, all in the heart of enviable Sea Cliff. One of just a handful of homes directly on the bluff. 10,725 sqft spanning 5 levels, each w/ GGB views. Flexible floor plan for a variety of lifestyles. Fabulous entertaining venues indoor and out with roof deck and view terraces, movie theater, & indoor basketball court with a 40' glass wall overlooking a serene infinity pool/spa, GGB and beyond. Expansive primary suite ft. dual baths & closets, sauna, & exercise room. 2 children's bedrooms flank playful jack and jill bath plus playroom & an additional guest suite.  Pent-level office with sweeping vistas & direct access to 360-degree view roof deck. Additional amenities include family, game & media rooms, temp controlled wine cellar, laundry & mud rooms, & garage access. Rarely does a home of this impressive stature, scale & setting, with its abundance of lifestyle amenities appear on the open market.","Y","1","Neal A Ward","415-269-9933","neal@compass.com","Compass","MLS","190 Sea Cliff Ave, San Francisco, CA 94121","190","Sea Cliff","Ave","CA","1060","1","","","09/29/20","DETC,4STR","WDFR",""
